,X,Y
94644,1207000.65,1136409.46
94645,1207148.139,1136394.9009999998
94646,1207410.39,1136335.83
94647,1207464.53,1136319.97
94648,1207440.89,1136323.7
94649,1207516.063,1136304.873
94650,1207979.88,1136169.04
94652,1208390.34,1136048.83
94653,1208392.16,1136048.29
94654,1208392.08,1136048.32
94655,1208390.34,1136048.83
94657,1208436.77,1136034.66
94658,1209049.62,1135820.54
94659,1209094.385,1135792.2140000002
94660,1216622.52,1159239.57
94661,1216623.69,1159233.57
94662,1216634.24,1159373.08
94664,1216629.549,1159698.235
94665,1216631.94,1159854.51
94667,1216631.9440000001,1159854.509
94668,1216631.94,1159854.51
94670,1216631.94,1159854.51
94672,1216632.07,1159860.86
94673,1216631.94,1159854.51
94675,1216631.94,1159854.51
94676,1216631.94,1159854.51
94677,1216631.9440000001,1159854.509
94678,1216631.94,1159854.51
94679,1216643.52,1159860.05
94680,1216631.94,1159854.51
94681,1216631.9440000001,1159854.509
94682,1216632.996,1159909.572
94683,1216634.04,1159964.63
94684,1216652.24,1160350.73
94685,1216646.87,1160387.56
94691,1216696.808,1160835.749
94692,1216696.808,1160835.749
94693,1216696.808,1160835.749
94699,1216696.81,1160835.75
94700,1216696.808,1160835.749
94701,1216695.59,1160843.37
94702,1216695.33,1160840.57
94705,1216696.808,1160835.749
94706,1216701.87,1160841.55
94707,1216697.9,1160843.86
94709,1216696.808,1160835.749
94710,1216696.33,1160839.88
94711,1216696.808,1160835.749
94712,1216696.808,1160835.749
94713,1216696.808,1160835.749
94714,1216696.81,1160835.75
94715,1216696.81,1160835.75
94716,1216699.84,1160842.57
94717,1216696.81,1160835.75
94718,1216696.808,1160835.749
94719,1216696.81,1160835.75
94725,1216708.91,1160917.85
94726,1221916.62,1163438.55
94727,1221927.79,1163490.21
94729,1221940.89,1163671.81
94730,1221934.8,1163629.35
94731,1221935.673,1163646.674
94732,1221938.297,1163698.813
94733,1221948.71,1163682.96
94734,1221948.7959999999,1163907.369
94736,1221948.77,1163906.86
94739,1221961.967,1164168.206
94742,1221972.94,1164378.18
94744,1221992.169,1164799.245
94745,1221992.169,1164799.245
94746,1221994.32,1164794.46
94747,1221991.87,1164792.22
94748,1221992.169,1164799.245
94749,1221993.18,1164787.13
94751,1221988.69,1165329.38
94752,1221989.0559999999,1165628.825
94753,1221988.9270000001,1165669.742
94754,1221988.4,1165654.36
94756,1221988.284,1165874.325
94757,1221988.284,1165874.325
94758,1221990.22,1165933.15
94760,1221997.06,1166448.59
94762,1221985.432,1167000.781
94763,1221989.94,1166999.72
94766,1221985.68,1167004.11
94769,1221989.94,1166999.7
94770,1221985.43,1166999.72
94771,1221982.97,1167696.3
94772,1221980.54,1167852.45
94773,1221980.169,1167905.5
94774,1221973.528,1168490.291
94777,1221968.779,1169077.392
94778,1221971.94,1168673.86
94779,1221970.74,1168827.13
94780,1221965.855,1169451.074
94781,1221964.602,1169611.223
94782,1221964.602,1169611.223
94783,1221964.1840000001,1169664.606
94784,1211687.838,1158882.885
94785,1211686.73,1158882.64
94786,1211733.28,1158907.56
94787,1211780.85,1158932.59
94788,1211780.846,1158932.5829999999
94789,1211992.51,1159043.58
94791,1212012.65,1159057.08
94792,1212059.868,1159081.676
94794,1212152.876,1159131.373
94795,1212139.07,1159128.14
94796,1212152.99,1159132.18
94797,1212199.38,1159156.222
94799,1212198.9,1159156.75
94800,1212208.03,1159165.69
94802,1212199.38,1159156.222
94803,1212206.47,1159160.01
94804,1212199.38,1159156.222
94805,1212199.39,1159156.23
94806,1212199.38,1159156.222
94808,1212289.8,1159215.87
94809,1212524.906,1159330.163
94811,1212757.43,1159454.41
94813,1212757.43,1159454.41
94814,1212896.93,1159528.95
94817,1213129.45,1159653.19
94818,1213129.4540000001,1159653.1979999999
94819,1213129.4540000001,1159653.1979999999
94821,1213362.06,1159777.52
94822,1213457.13,1159822.88
94823,1213455.388,1159827.517
94824,1213471.99,1159830.49
94825,1213548.721,1159877.517
94826,1213548.71,1159877.51
94827,1213662.55,1159938.5
94828,1213824.92,1160024.35
94830,1213922.06,1160077.52
94832,1213922.06,1160077.52
94833,1213922.06,1160077.52
94834,1213922.06,1160077.52
94837,1213922.055,1160077.517
94839,1213922.055,1160077.517
94841,1213922.055,1160077.517
94842,1213922.06,1160077.52
94843,1213922.06,1160077.52
94844,1213922.06,1160077.52
94845,1213922.055,1160077.517
94846,1213922.055,1160077.517
94847,1213918.2,1160072.23
94848,1213922.06,1160077.52
94850,1213916.82,1160071.43
94851,1213924.96,1160080.39
94853,1213922.06,1160077.52
94854,1213922.06,1160077.52
94855,1213922.055,1160077.517
94856,1213923.76,1160072.53
94858,1213922.055,1160077.517
94859,1213922.06,1160077.52
94860,1213922.06,1160077.52
94861,1213966.64,1160099.96
94862,1214106.15,1160175.82
94863,1214131.35,1160193.43
94864,1214151.5259999998,1160200.262
94866,1214197.43,1160224.81
94867,1214255.67,1160259.82
94868,1214243.46,1160249.13
94869,1214294.16,1160276.56
94871,1214335.29,1160298.17
94872,1214356.86,1160309.69
94873,1214335.1,1160298.46
94874,1214335.102,1160298.457
94875,1214362.43,1160312.66
94876,1214381.2,1160322.69
94877,1214427.13,1160347.21
94878,1214501.86,1160387.65
94879,1214508.73,1160390.78
94880,1214516.73,1160393.62
94881,1214564.87,1160420.76
94883,1214610.77,1160445.27
94884,1214610.467,1160445.751
94887,1214643.67,1160462.83
94888,1214656.361,1160470.3
94890,1214656.361,1160470.3
94891,1214715.5,1160493.96
94892,1214709.23,1160498.58
94893,1214686.92,1160486.64
94895,1214748.149,1160519.397
94896,1214748.49,1160518.89
94898,1214748.149,1160519.397
94900,1214902.08,1160594.06
94902,1214887.36,1160593.35
94903,1214931.725,1160617.5929999999
94904,1214937.47,1160617.66
94905,1214931.73,1160617.6
94906,1214962.25,1160633.5
94907,1215023.69,1160666.44
94908,1215023.52,1160666.7
94909,1215023.514,1160666.6909999999
94911,1215118.82,1160719.66
94912,1215127.4,1160720.59
94913,1215233.73,1160775.55
94918,1215298.878,1160813.9840000002
94919,1215298.878,1160813.9840000002
94922,1215299.69,1160810.52
94923,1215298.878,1160813.9840000002
94924,1215298.88,1160813.98
94925,1215316.77,1160823.56
94928,1215298.878,1160813.9840000002
94929,1215298.878,1160813.9840000002
94930,1215298.88,1160813.98
94931,1215300.13,1160814.88
94935,1215294.8,1160813.66
94937,1215297.79,1160809.25
94938,1215298.878,1160813.9840000002
94939,1215298.878,1160813.9840000002
94941,1215298.878,1160813.9840000002
94942,1215298.878,1160813.9840000002
94943,1215298.32,1160811.47
94944,1215301.07,1160819.28
94945,1215299.49,1160815.34
94947,1215298.88,1160813.98
94948,1215298.88,1160813.98
94949,1215298.88,1160813.98
94950,1215294.86,1160811.83
94952,1215298.878,1160813.9840000002
94953,1215298.88,1160813.99
94954,1215298.878,1160813.9840000002
94955,1215298.878,1160813.9840000002
94956,1215298.878,1160813.9840000002
94957,1215298.88,1160813.98
94958,1215298.88,1160813.98
94959,1215296.64,1160812.75
94960,1215298.878,1160813.9840000002
94961,1215298.878,1160813.9840000002
94962,1215296.84,1160812.89
94963,1215298.88,1160813.98
94964,1215298.878,1160813.9840000002
94965,1215298.88,1160813.98
94966,1215297.51,1160812.81
94967,1215297.02,1160813.86
94969,1215298.878,1160813.9840000002
94970,1215298.88,1160813.98
94971,1215297.79,1160809.25
94972,1215298.88,1160813.98
94973,1215297.79,1160809.25
94974,1215298.88,1160813.98
94975,1215298.88,1160813.98
94976,1215297.79,1160809.25
94977,1215298.878,1160813.9840000002
94978,1215298.878,1160813.9840000002
94979,1215298.88,1160813.98
94980,1215298.88,1160813.98
94982,1215298.88,1160813.98
94984,1215298.878,1160813.9840000002
94985,1215299.94,1160816.14
94986,1215301.22,1160812.0
94988,1215298.878,1160813.9840000002
94989,1215298.878,1160813.9840000002
94990,1215299.89,1160814.53
94991,1215303.39,1160815.14
94993,1215298.878,1160813.9840000002
94994,1215289.84,1160821.26
94995,1215289.84,1160821.26
94996,1215298.878,1160813.9840000002
94997,1215298.88,1160813.98
94998,1215298.88,1160813.98
95000,1215298.88,1160813.98
95002,1215526.13,1160935.55
95003,1215525.498,1160935.215
95004,1215525.498,1160935.215
95005,1215534.64,1160944.39
95007,1215573.62,1160960.93
95008,1215570.822,1160959.462
95011,1215661.47,1161007.9540000001
95013,1215706.81,1161032.21
95014,1215748.43,1161054.53
95015,1215745.3,1161048.32
95016,1215827.55,1161097.95
95017,1215888.09,1161129.185
95018,1215933.41,1161153.43
95019,1215933.41,1161153.43
95020,1216024.062,1161201.924
95021,1216069.386,1161226.17
95022,1216135.11,1161261.96
95023,1216133.67,1161256.39
95024,1216160.237,1161274.732
95025,1216203.05,1161297.57
95026,1216230.35,1161307.7
95027,1216251.56,1161323.45
95028,1216297.23,1161347.82
95029,1216297.226,1161347.815
95032,1216355.08,1161375.02
95034,1216388.5520000001,1161396.537
95035,1216388.5520000001,1161396.537
95036,1216437.55,1161428.29
95037,1216426.45,1161416.65
95038,1216666.22,1161544.47
95039,1216665.7,1161541.45
95042,1216660.78,1161545.97
95043,1216662.529,1161542.7040000001
95044,1216662.53,1161542.7
95046,1216662.53,1161542.7
95047,1216662.53,1161542.7
95048,1216657.84,1161543.78
95052,1216660.83,1161545.88
95053,1216662.529,1161542.7040000001
95054,1216662.53,1161542.7
95055,1216660.33,1161539.7
95056,1216662.53,1161542.7
95057,1216660.08,1161547.29
95060,1216662.529,1161542.7040000001
95061,1216661.44,1161544.75
95062,1216706.985,1161566.499
95064,1216757.83,1161595.73
95065,1216840.353,1161637.884
95066,1216929.27,1161685.47
95068,1217062.633,1161756.858
95069,1217090.3,1161754.25
95072,1217062.633,1161756.858
95074,1217062.633,1161756.858
95075,1217062.633,1161756.858
95076,1217062.63,1161756.86
95077,1217075.82,1161763.29
95078,1217062.633,1161756.858
95079,1217069.87,1161758.42
95081,1217074.45,1161763.72
95082,1217075.81,1161763.86
95083,1217062.63,1161756.86
95085,1217062.633,1161756.858
95086,1217075.25,1161760.16
95089,1217062.633,1161756.858
95091,1217062.633,1161756.858
95092,1217062.63,1161756.86
95093,1217062.63,1161756.86
95094,1217062.63,1161756.86
95099,1217062.633,1161756.858
95101,1217076.22,1161764.07
95103,1217062.633,1161756.858
95104,1217062.633,1161756.858
95105,1217062.633,1161756.858
95106,1217062.633,1161756.858
95107,1217074.44,1161763.13
95108,1217062.63,1161756.86
95112,1217062.633,1161756.858
95113,1217062.63,1161756.86
95118,1217062.633,1161756.858
95119,1217062.633,1161756.858
95120,1217075.45,1161759.25
95122,1217062.633,1161756.858
95124,1217062.633,1161756.858
95125,1217075.45,1161759.25
95128,1217062.633,1161756.858
95129,1217066.46,1161749.69
95131,1217062.63,1161756.86
95132,1217094.24,1161800.22
95133,1217317.61,1161888.52
95134,1217390.88,1161979.76
95138,1217439.824,1162065.262
95140,1217473.67,1162341.99
95141,1217489.58,1162430.05
95142,1217487.81,1162434.21
95143,1217491.01,1162428.75
95144,1217475.96,1162437.81
95145,1217476.28,1162451.17
95146,1217489.43,1162433.3
95147,1217493.19,1162432.15
95148,1217480.66,1162524.81
95149,1217481.616,1162674.4209999999
95150,1217486.46,1162672.63
95152,1217489.5590000001,1163006.845
95154,1217489.65,1163020.93
95155,1217490.085,1163058.341
95157,1217488.67,1163018.44
95160,1217490.11,1163060.32
95162,1217503.0,1163330.24
95163,1217491.68,1163294.16
95167,1217645.4,1163516.29
95171,1217938.77,1163542.2
95173,1217927.94,1163545.43
95174,1218042.27,1163536.72
95175,1218075.31,1163533.25
95176,1218080.41,1163477.55
95177,1218073.99,1163534.52
95178,1218067.41,1163464.12
95180,1218070.93,1163539.09
95181,1218076.67,1163534.38
95182,1218076.1,1163534.98
95183,1218229.28,1163533.27
95184,1218339.45,1163530.22
95186,1218393.83,1163537.96
95188,1218499.66,1163527.103
95189,1218500.74,1163526.63
95190,1218550.47,1163525.682
95191,1218530.17,1163526.25
95195,1218722.77,1163509.38
95197,1218807.176,1163519.432
95199,1218955.72,1163514.43
95200,1219132.2,1163511.7
95201,1219107.42,1163511.98
95204,1219233.6,1163509.63
95205,1219233.43,1163509.262
95206,1219233.43,1163509.262
95207,1219233.43,1163509.262
95208,1219236.04,1163509.21
95209,1219247.05,1163509.36
95210,1219233.43,1163509.262
95211,1219475.52,1163503.33
95212,1219525.92,1163502.0
95213,1219552.19,1163501.49
95214,1219552.545,1163502.386
95215,1219576.19,1163495.74
95216,1219576.32,1163500.7
95217,1219576.32,1163501.87
95218,1219606.09,1163500.11
95219,1219672.98,1163496.38
95220,1219865.12,1163495.44
95222,1219915.55,1163494.53
95224,1219924.847,1163494.363
95225,1219914.53,1163494.91
95226,1219924.847,1163494.363
95227,1219924.85,1163494.36
95228,1219924.85,1163494.36
95229,1219915.58,1163496.43
95230,1219924.847,1163494.363
95232,1219924.847,1163494.363
95233,1219916.96,1163497.11
95234,1219916.83,1163492.47
95236,1219924.847,1163494.363
95237,1219924.847,1163494.363
95238,1219924.847,1163494.363
95239,1220032.98,1163490.59
95240,1220017.32,1163491.14
95241,1220087.06,1163488.7
95242,1220087.06,1163488.7
95243,1220140.74,1163486.83
95244,1220157.82,1163494.93
95245,1220248.713,1163483.057
95246,1220252.66,1163486.82
95247,1220252.64,1163486.83
95248,1220302.6909999999,1163481.173
95249,1220302.6909999999,1163481.173
95250,1220303.28,1163481.15
95251,1220302.6909999999,1163481.173
95252,1220464.645,1163475.851
95254,1220579.65,1163472.72
95256,1220578.83,1163471.76
95257,1220572.65,1163472.91
95259,1220572.6509999998,1163472.909
95261,1220578.39,1163476.68
95262,1220626.655,1163471.439
95264,1220655.45,1163472.73
95265,1220743.21,1163463.35
95266,1220783.1,1163468.1
95269,1221237.83,1163457.17
95271,1221243.46,1163454.68
95276,1221274.846,1163453.915
95279,1221274.846,1163453.915
95280,1221274.846,1163453.915
95282,1221330.17,1163454.3
95283,1221329.04,1163452.5990000002
95285,1221383.2340000002,1163451.2820000001
95286,1221383.33,1163454.43
95290,1221491.622,1163448.649
95292,1221527.88,1163448.34
95293,1221545.8159999999,1163447.3329999999
95295,1221545.8159999999,1163447.3329999999
95297,1221572.33,1163447.72
95298,1221545.8159999999,1163447.3329999999
95299,1221537.45,1163461.2
95300,1221582.94,1163446.0
95301,1221583.1,1163447.38
95303,1221600.01,1163446.017
95305,1221670.64,1163444.61
95306,1221669.88,1163442.56
95308,1221652.77,1163444.25
95310,1221651.24,1163427.08
95311,1221710.05,1163446.7
95312,1221864.43,1163439.77
95315,1221925.17,1163438.12
95316,1221926.15,1163446.65
95318,1221925.174,1163438.118
95319,1221925.15,1163437.37
95320,1221925.17,1163438.12
95321,1221925.17,1163438.12
95323,1221925.174,1163438.118
95324,1221925.174,1163438.118
95325,1221925.17,1163438.12
95327,1221925.174,1163438.118
95328,1221928.11,1163437.32
95329,1221926.14,1163446.63
95330,1221925.174,1163438.118
95331,1221926.14,1163446.63
95334,1221925.174,1163438.118
95335,1221925.174,1163438.118
95336,1221925.174,1163438.118
95337,1221925.17,1163438.12
95341,1221925.174,1163438.118
95342,1221925.174,1163438.118
95343,1221925.17,1163438.12
95347,1221925.174,1163438.118
95348,1221925.17,1163438.12
95349,1221926.14,1163446.63
95350,1221925.17,1163438.12
95354,1221925.174,1163438.118
95355,1221925.174,1163438.118
95356,1221926.14,1163446.63
95357,1221924.47,1163437.54
95361,1221925.174,1163438.118
95362,1221925.174,1163438.118
95363,1221925.17,1163438.12
95364,1221925.17,1163438.12
95365,1221926.14,1163446.63
95366,1221924.5,1163440.19
95367,1221926.15,1163446.65
95370,1221925.174,1163438.118
95371,1221919.13,1163438.28
95372,1221925.174,1163438.118
95373,1221923.98,1163440.22
95374,1221926.14,1163446.63
95375,1221925.17,1163438.12
95377,1221925.174,1163438.118
95378,1221925.174,1163438.118
95380,1221925.174,1163438.118
95381,1221923.33,1163442.98
95383,1221925.174,1163438.118
95384,1221925.174,1163438.118
95386,1221925.17,1163438.12
95387,1221925.17,1163438.12
95389,1221925.174,1163438.118
95390,1221925.174,1163438.118
95391,1221925.174,1163438.118
95392,1221925.17,1163438.12
95394,1221925.17,1163438.12
95395,1221925.17,1163438.12
95396,1221925.87,1163441.13
95398,1221925.174,1163438.118
95399,1221925.17,1163438.12
95402,1221925.17,1163438.12
95403,1221925.17,1163438.12
95405,1221925.174,1163438.118
95406,1221925.174,1163438.118
95407,1221976.65,1163436.52
95409,1222121.7,1163432.75
95411,1222321.02,1163428.07
95413,1222524.1,1163426.97
95415,1222591.8,1163444.65
95416,1222859.88,1163512.11
95417,1222921.07,1163537.65
95418,1197655.48,88188.82
95428,1197690.88,88032.81
95433,1197799.73,88146.22
95437,1192446.66,87473.62
95438,1192537.95,87440.54
95439,1192537.957,87440.535
95441,1193052.86,87500.03
95442,1193473.47,87538.3
95443,1193576.25,87555.12
95444,1193576.25,87555.12
95445,1193577.71,87555.38
95446,1193576.628,87555.18699999999
95447,1193576.628,87555.18699999999
95448,1193990.77,87633.82
95449,1194099.826,87633.599
95450,1194146.549,87624.815
95451,1194300.08,87581.97
95453,1194610.69,87566.57
95455,1194815.73,87639.56
95456,1195011.61,87689.31
95457,1195120.79,87692.83
95458,1195117.87,87692.76
95462,1196228.521,87962.594
95463,1196449.926,87981.058
95464,1196913.93,87921.07199999999
95465,1196913.93,87921.07199999999
95467,1197016.83,87945.43
95468,1197067.0,87963.58
95469,1197268.84,88028.57
95470,1197417.56,88077.24
95471,1197654.43,88188.07
95472,1198181.19,88705.59
95473,1198177.28,88702.9
95476,1198373.12,88784.9
95478,1199197.8,88953.12
95479,1199682.42,89079.68
95480,1200069.77,89455.53
95481,1200120.6,89547.82
95482,1200181.275,89634.498
95484,1200190.5,89655.12
95485,1200181.275,89634.498
95486,1200218.783,89669.344
95487,1200218.783,89669.344
95488,1200218.783,89669.344
95489,1200218.783,89669.344
95490,1200218.783,89669.344
95491,1200218.783,89669.344
95492,1200214.59,89669.66
95493,1200262.956,89699.646
95494,1200262.96,89699.65
95495,1200262.96,89699.65
95497,1200518.3,89715.28
95498,1200862.65,89589.89
95501,1201691.5,89711.5
95503,1201737.78,89732.41
95504,1201919.65,89833.64
95505,1202123.6940000001,90002.839
95509,1202508.24,90426.92
95511,1202941.86,90609.25
95512,1202944.87,90610.1
95513,1202940.89,90608.98
95514,1202941.86,90609.25
95515,1203502.89,90767.02
95516,1204130.2,90861.1
95517,1204226.4,90854.04
95518,1204717.52,90963.52
95520,1204804.49,91683.28
95521,1204801.49,91690.76
95523,1204775.22,91792.14
95524,1204774.648,91841.726
95525,1204785.92,91895.6
95526,1204783.1,91888.78
95527,1204802.9,91936.58
95528,1204809.5359999998,91952.594
95529,1204809.5359999998,91952.594
95531,1204812.19,91953.9
95532,1204835.17,91987.84
95533,1204911.98,92059.26
95535,1204999.38,92097.14
95538,1206154.68,92419.84
95539,1206333.22,92734.76
95540,1206332.82,92733.23199999999
95541,1206399.02,93265.45
95542,1206397.487,93292.853
95543,1206399.02,93265.45
95544,1206397.487,93292.853
95545,1206401.99,93312.64
