,CASENO,FORM_REPT_NO,rd_inv,milepost,RTE_NBR,lat,lon,MONTH,DAYMTH,WEEKDAY,RDSURF,LIGHT,weather,rur_urb,REPORT,SEVERITY,veh_count,LSHL_TYP,MED_TYPE,RD_LIGHT,RSHL_TYP,RURURB,SURF_TYP,EW_IND,COUNTY,FUNC_CLS,CITY,ROAD_INV,SPD_LIMT,BEGMP,ENDMP,ACSEQ_NB,LSHLDWID,MEDWID,NO_LANES,RSHLDWID,lanewid,rdwy_wid,AADT,mvmt,deg_curv,dir_grad,pct_grad
7482,201408190,E311933,510,0.49,510,46.151787821599996,-118.1390286508,3,3,1,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,34.0,53.0,643.0,510,,0.47,0.49,0,0,0,4,0,18,72,23933.0,0.17,0.0,-,0.3
7483,201408191,E313716,101,364.25,101,46.2156622454,-119.0227305078,3,4,2,2.0,1.0,03,U,1,0,2,A,S,,A,U,A,W,34.0,52.0,920.0,101,60.0,364.24,364.28,45,4,40,5,22,12,60,73992.0,1.08,0.0,+,3.0
7485,201408193,E311450,005,90.47,5,48.93579596479999,-122.72624742020001,3,3,1,7.0,1.0,03,U,2,7,2,,A,,A,U,A,W,34.0,51.0,,005,70.0,90.46000000000002,90.48,15,0,22,6,10,12,72,56457.0,0.4100000000000001,0.0,-,0.15
7486,201408195,E313690,510,11.49,510,48.8665161893,-122.1522999659,3,2,7,2.0,4.0,03,U,1,0,3,A,,N,A,U,A,W,34.0,54.0,,510,,11.35,11.83,0,4,0,2,4,11,22,11632.0,2.04,10.0,,0.0
7487,201408196,E311572,507,29.37,507,48.9219406201,-122.09257809639999,3,3,1,1.0,1.0,01,U,2,7,2,C,,Y,C,U,A,W,34.0,54.0,1495.0,507,25.0,29.37,29.39,0,0,0,2,0,12,24,16954.0,0.12,0.0,+,0.11
7489,201408197,E311702,507,28.71,507,48.800619613100004,-122.4859978882,3,4,2,2.0,1.0,03,U,2,7,2,A,,Y,A,U,A,W,34.0,54.0,1495.0,507,25.0,28.7,28.72,0,6,0,2,6,11,22,16954.0,0.12,0.0,-,0.22
7490,201408198,E313089,012,292.02,12,48.800619613100004,-122.4859978882,3,2,7,4.0,6.0,06,U,1,1,2,W,O,,W,U,P,E,36.0,52.0,,012,60.0,291.92000000000013,292.07,30,0,40,4,0,17,66,16894.0,0.9200000000000002,0.0,-,1.35
7491,201408199,E311207,012,345.79,12,48.7704735418,-122.4649796815,3,2,7,3.0,1.0,06,R,1,1,1,B,,N,B,R,B,E,36.0,43.0,,012,60.0,345.3,346.82,30,6,0,2,6,12,24,3986.0,2.21,4.0,+,3.08
7492,201408200,3158685,012,291.9000000000001,12,46.86174850729999,-117.3499939398,3,2,7,3.0,1.0,06,U,2,6,2,W,O,,W,U,P,E,11.0,52.0,,012,60.0,291.82999999999987,291.92000000000013,27,0,40,4,0,17,66,16894.0,0.55,0.0,-,1.35
7493,201408201,E314812,544,5.96,544,46.9603579021,-117.3307639942,3,3,1,2.0,1.0,03,R,1,1,2,A,,,A,R,A,W,37.0,45.0,,544,,5.79,6.01,0,5,0,2,5,11,22,7247.0,0.58,0.0,+,0.0
7494,201408202,E313156,548,8.96,548,47.2313211095,-117.3576134168,3,4,2,2.0,6.0,03,U,1,1,2,G,,Y,G,U,B,W,37.0,55.0,,548,,8.6,8.96,0,2,0,2,5,10,20,3412.0,0.45,0.0,+,1.78
7495,201408204,E313986,542,19.0,542,47.0817441597,-117.3822567238,3,3,1,2.0,6.0,03,R,1,1,1,G,,,G,R,A,W,37.0,44.0,,542,,18.98,19.27,0,5,0,2,5,11,22,6016.0,0.64,4.0,+,0.75
7496,201408205,E309980,542,25.07,542,46.8834364161,-120.98284771540001,2,23,7,4.0,1.0,04,R,1,1,1,A,,N,A,R,A,W,37.0,45.0,,542,,24.7,25.45,0,1,0,2,1,11,21,3175.0,0.87,0.0,-,0.4699999999999999
7497,201408206,E312207,539,1.23,539,46.305978260100005,-120.0183479977,3,3,1,2.0,1.0,03,U,1,1,2,C,,,C,U,A,W,37.0,53.0,80.0,539,50.0,1.15,1.23,0,0,0,4,0,18,70,30207.0,0.88,0.0,-,0.61
7498,201408207,E312208,539,1.23,539,46.7178838891,-120.4091771408,3,4,2,2.0,1.0,03,U,1,1,2,C,,,C,U,A,W,37.0,53.0,80.0,539,50.0,1.15,1.23,0,0,0,4,0,18,70,30207.0,0.88,0.0,-,0.61
7499,201408209,E311436,195,34.15,195,46.5091437258,-120.45122961370001,3,2,7,4.0,6.0,06,R,1,1,1,A,,N,A,R,A,E,38.0,43.0,,195,60.0,34.00999999999999,35.06,10,4,0,3,7,12,36,7248.0,2.78,6.0,-,1.47
7500,201408210,E311661,195,42.19,195,46.634100213500005,-120.5887416074,3,2,7,2.0,6.0,03,R,1,1,1,A,,Y,A,R,A,E,38.0,43.0,,195,60.0,42.08,42.38,10,7,0,2,7,12,23,5233.0,0.5700000000000001,2.0,+,0.84
7501,201408211,E313884,195,62.32,195,46.577314729899996,-120.454984979,3,2,7,3.0,1.0,08,R,2,7,2,A,,,A,R,A,E,38.0,42.0,,195,60.0,61.48000000000002,62.46,10,10,0,2,6,12,24,4283.0,1.53,0.0,+,0.4600000000000001
7502,201408212,E311660,195,9.8,195,46.6601293641,-120.62047997290001,3,2,7,4.0,6.0,02,R,2,7,1,B,,,B,R,B,E,38.0,43.0,,195,60.0,9.78,11.91,2,8,0,2,8,12,24,4522.0,3.52,0.0,+,0.0
7503,201408213,3066761,195,51.68,195,46.413488781000005,-120.31424513379999,3,2,7,5.0,1.0,04,R,1,1,2,A,,N,A,R,P,E,38.0,42.0,,195,60.0,51.51,51.69,10,9,0,2,9,12,24,4118.0,0.27,0.0,+,4.0
7504,201408214,2811653,410,93.19,410,46.3425213483,-120.17224584530001,3,3,1,3.0,1.0,04,R,2,6,2,B,,,B,R,B,E,39.0,45.0,,410,40.0,91.54,93.37,20,3,0,2,3,11,22,488.0,0.33,8.0,-,0.6
7505,201408215,3076180,082,67.0,82,46.334199557299996,-120.12598423819999,3,2,7,4.0,4.0,06,U,2,7,1,A,S,,C,U,P,E,39.0,51.0,1275.0,082,70.0,66.96000000000002,67.12,15,4,76,4,0,12,48,15740.0,0.9200000000000002,0.0,+,2.31
7506,201408216,E313679,082,21.90000000000001,82,46.4193330708,-117.04112978389999,3,2,7,3.0,1.0,04,R,1,1,1,A,S,,A,R,P,E,39.0,41.0,,082,70.0,21.52,21.99000000000001,10,4,360,4,10,12,48,16626.0,2.85,0.0,-,3.8
7507,201408217,E312081,082,24.2,82,46.4199235403,-117.0471054432,3,4,2,1.0,4.0,01,R,2,7,1,A,S,,A,R,A,E,39.0,41.0,,082,70.0,24.14,24.2,10,4,75,4,10,12,48,16626.0,0.36,0.0,-,5.0
7508,201408218,E312063,082,40.48000000000001,82,46.212213643599995,-119.15882245440001,3,2,7,4.0,6.0,04,R,1,1,2,A,S,,A,R,P,E,39.0,41.0,,082,70.0,40.35,40.53,15,4,76,4,10,12,48,24487.0,1.61,0.0,+,1.14
7509,201408219,E312065,012,198.23,12,46.1734006909,-119.05471829940001,3,2,7,4.0,1.0,04,U,2,6,1,A,S,,A,U,A,E,39.0,52.0,,012,60.0,197.93,198.35,20,4,38,4,10,12,48,17649.0,2.71,0.0,-,0.71
7510,201408220,E311429,024,1.1,24,46.199445108199996,-119.15910410299999,3,2,7,4.0,6.0,04,U,1,1,2,,A,,A,U,A,E,39.0,52.0,,024,,0.85,1.12,0,0,10,4,8,13,50,18821.0,1.85,2.390000000000001,-,1.0600000000000005
7511,201408221,E312829,012,195.87,12,46.2930914988,-119.30472827620001,3,2,7,4.0,6.0,04,U,1,1,1,A,S,Y,A,U,A,E,39.0,52.0,,012,60.0,195.84,196.37,15,4,60,4,10,13,50,11565.0,2.24,0.0,-,0.82
7512,201408222,E311963,022,0.2,22,46.238746641700004,-119.24567715090001,3,4,2,8.0,2.0,01,U,1,1,2,W,,,W,U,P,E,39.0,53.0,,022,,0.18,0.28,0,0,0,3,0,17,52,7909.0,0.29,0.0,-,1.94
7513,201408224,E313267,082,61.21,82,46.264392413,-119.2676731434,3,2,7,4.0,1.0,06,R,1,1,2,A,S,,A,R,P,E,39.0,41.0,,082,70.0,60.97,61.24,15,4,76,4,10,12,48,21261.0,2.1,0.0,+,1.57
7514,201408225,E312465,129,42.41,129,47.498275168599996,-120.42152307069999,3,6,4,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,E,2.0,54.0,215.0,129,,42.41,42.46,0,0,0,4,0,14,54,9356.0,0.17,0.0,-,0.62
7515,201408226,E312466,012,430.4,12,47.3562013678,-120.5634464616,3,6,4,2.0,1.0,01,U,1,1,2,C,,Y,C,U,A,E,2.0,53.0,215.0,012,60.0,430.35,430.41,48,0,0,2,0,12,24,9523.0,0.21,0.0,+,0.8
7516,201408227,E313653,395,23.87,395,47.6603070922,-120.72978308100001,3,5,3,2.0,3.0,03,U,1,1,2,,P,Y,C,U,P,E,3.0,53.0,610.0,395,45.0,23.85,23.87,5,0,16,4,0,13,52,26905.0,0.2,0.0,-,0.57
7517,201408228,E313095,397,13.89,397,47.499785962,-120.4226591164,3,7,5,1.0,4.0,01,U,1,1,2,A,,Y,A,U,A,E,3.0,55.0,,397,,13.89,14.210000000000004,0,8,0,2,8,12,24,6880.0,0.8,3.0,+,4.17
7518,201408229,E313091,395,23.07,395,45.5985331309,-122.5507266519,3,7,5,1.0,4.0,01,U,2,7,2,,A,,C,U,A,E,3.0,53.0,610.0,395,45.0,23.0,23.09,5,0,16,4,0,13,52,27996.0,0.9200000000000002,0.0,-,1.98
7519,201408230,E313655,240,30.25,240,45.647796910299995,-122.620732755,3,7,5,1.0,4.0,01,U,1,1,2,,A,Y,A,U,A,E,3.0,52.0,1080.0,240,60.0,30.25,30.26,0,0,16,6,8,12,72,27478.0,0.1,0.4699999999999999,-,2.08
7520,201408232,E312235,240,30.25,240,46.378431452700006,-122.9051096015,3,6,4,1.0,1.0,01,U,1,1,2,,A,,A,U,A,E,3.0,52.0,1080.0,240,60.0,30.23,30.25,0,0,16,6,8,12,72,27478.0,0.2,0.4699999999999999,-,2.08
7521,201408234,3489468,002,114.28,2,46.1638804108,-123.0002528008,3,2,7,3.0,6.0,04,R,2,7,1,,A,,A,R,A,E,4.0,42.0,,002,60.0,114.19,114.31,10,0,15,4,9,12,48,22088.0,0.97,3.0,+,0.29
7522,201408236,3489514,097,151.08000000000004,97,46.1472914279,-122.91398361450001,3,1,6,3.0,6.0,04,R,1,1,1,A,,N,A,R,A,,4.0,43.0,,097,55.0,150.59,151.3,25,4,0,2,4,12,24,5509.0,1.43,3.82,-,3.23
7523,201408237,3393281,002,91.91,2,46.147255268500004,-122.919754398,3,2,7,3.0,3.0,04,R,2,6,2,A,,,A,R,A,E,4.0,43.0,,002,60.0,91.49,92.29,10,4,0,2,4,12,24,4949.0,1.45,7.0,-,0.03
7524,201408238,3393109,002,114.16,2,46.078322961000005,-122.86635631850001,3,2,7,3.0,6.0,04,R,1,1,1,,A,Y,A,R,A,E,4.0,42.0,,002,60.0,114.03,114.18000000000002,10,0,15,4,9,12,48,22088.0,1.21,0.0,-,1.65
7525,201408241,E312173,205,0.11,205,47.6404855484,-120.21594761,3,5,3,2.0,4.0,03,U,1,1,2,,P,,W,U,P,W,6.0,51.0,1350.0,205,,0.0,0.25,0,0,12,8,0,17,136,144700.0,13.2,0.5,+,2.83
7526,201408242,E313595,500,2.19,500,47.6632785768,-120.1286019209,3,5,3,2.0,1.0,02,U,1,1,2,,A,,A,U,A,W,6.0,52.0,,500,55.0,1.93,2.27,0,0,22,4,10,12,48,50547.0,6.27,0.52,+,1.0700000000000005
7527,201408243,E312118,502,5.6000000000000005,502,47.685133219899996,-119.8134757858,3,5,3,2.0,1.0,03,U,1,1,2,C,,,C,U,A,W,6.0,53.0,60.0,502,,5.55,5.6000000000000005,5,0,0,4,0,15,60,16035.0,0.29,0.0,+,0.51
7528,201408244,E312121,005,56.57,5,48.6988268809,-118.1271260858,3,5,3,2.0,1.0,03,R,1,1,1,,A,,A,R,A,W,8.0,41.0,,005,70.0,56.07,56.76,7,0,15,4,10,12,48,46690.0,11.76,0.0,+,0.2
7530,201408245,E312068,004,59.52,4,48.8472415582,-118.1998080874,3,5,3,2.0,1.0,03,U,2,7,2,C,,,C,U,A,W,8.0,53.0,695.0,004,,59.51,59.53,0,0,0,4,0,16,64,18219.0,0.13,0.0,+,0.21
7531,201408246,E314560,004,56.74,4,46.248688957,-119.09477513600001,3,7,5,1.0,4.0,01,U,1,1,3,C,,Y,C,U,A,W,8.0,53.0,,004,,56.74,56.8,0,0,0,4,0,16,64,14998.0,0.33,0.0,+,0.26
7532,201408247,E312431,004,61.26,4,47.3180530295,-119.5535440486,3,6,4,2.0,1.0,03,U,1,1,2,,A,,C,U,P,W,8.0,53.0,605.0,004,,61.18,61.39,0,0,4,4,0,13,52,19439.0,1.49,0.0,+,3.5699999999999994
7533,201408248,E312259,004,60.98000000000002,4,47.117514389700005,-119.2952615969,3,6,4,2.0,1.0,03,U,1,1,2,,A,Y,C,U,A,W,8.0,53.0,605.0,004,,60.98000000000002,60.99,0,0,2,4,0,18,72,21721.0,0.08,5.0,+,0.33
7534,201408249,E314000,005,34.9,5,47.435468745,-123.8772223849,3,7,5,1.0,1.0,01,U,1,1,2,A,S,,A,U,A,W,8.0,51.0,,005,70.0,34.80000000000001,35.25,5,6,32,6,10,12,72,62546.0,10.27,1.0,+,0.01
7535,201408250,E313897,097,199.49,97,46.974260628500005,-123.8178366091,3,7,5,1.0,6.0,01,R,1,1,1,A,,Y,A,R,A,E,9.0,43.0,,097,55.0,199.48,199.5,33,8,0,2,7,12,24,5854.0,0.04,1.5,+,0.67
7536,201408251,3489470,002,138.94,2,46.968780215,-123.8023824368,3,2,7,3.0,6.0,04,R,1,1,1,A,,,,R,A,E,9.0,43.0,,002,50.0,138.66,139.31,15,6,0,2,0,12,24,1608.0,0.38,9.26,+,3.5
7537,201408252,3489569,172,5.009999999999999,172,47.9796281875,-122.3607980118,1,16,4,1.0,1.0,01,R,3,2,2,B,,N,B,R,B,E,9.0,45.0,,172,,4.009999999999999,5.02,0,3,0,2,3,11,22,235.0,0.09,0.0,-,3.0
7538,201408253,E313614,395,251.83,395,48.286962291,-122.65786142030001,3,7,5,1.0,1.0,01,R,2,6,1,B,,N,B,R,B,E,10.0,43.0,,395,60.0,251.3,251.93,8,4,0,2,4,11,22,1391.0,0.32,5.97,+,5.93
7539,201408254,E313615,395,263.64,395,47.5919814979,-122.24674896,3,7,5,1.0,1.0,01,R,1,1,1,B,,N,B,R,B,E,10.0,43.0,,395,60.0,262.6,263.72,8,3,0,2,3,10,20,853.0,0.3500000000000001,1.0,+,0.0
7540,201408256,E312571,028,51.44,28,47.578580906300004,-122.2021366841,3,7,5,1.0,1.0,01,U,2,7,2,C,,,C,U,A,E,13.0,54.0,415.0,028,40.0,51.44,51.49,5,0,0,2,0,24,48,12106.0,0.22,0.0,+,0.9200000000000002
7541,201408257,3457763,171,1.54,171,47.4277163962,-122.2956101604,3,5,3,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,E,13.0,53.0,805.0,171,,1.53,1.58,0,0,0,4,0,15,60,14479.0,0.26,0.0,+,0.1
7542,201408258,E312793,101,124.28,101,47.4838452137,-122.2518145016,3,5,3,2.0,6.0,03,R,2,5,1,B,,,B,R,B,W,14.0,43.0,,101,25.0,123.61,124.96000000000002,8,3,0,2,3,12,23,1568.0,0.77,0.0,+,0.57
7543,201408259,E312576,101,83.64,101,47.5900123676,-122.2709316869,3,6,4,2.0,3.0,02,U,1,1,2,C,,Y,C,U,A,W,14.0,53.0,5.0,101,30.0,83.64,83.71000000000002,8,0,0,3,0,16,48,13830.0,0.3500000000000001,0.0,-,6.1
7544,201408260,E312577,105,48.42,105,47.572327916300004,-122.32012669,3,6,4,2.0,1.0,02,U,2,7,2,C,,Y,C,U,A,W,14.0,54.0,5.0,105,,48.4,48.47,5,0,0,4,0,15,60,16160.0,0.4100000000000001,0.0,+,0.31
7545,201408261,E313880,525,9.24,525,47.589967953999995,-122.2689736377,3,7,5,1.0,1.0,01,R,1,1,2,A,,Y,A,R,A,W,15.0,43.0,,525,60.0,9.230000000000002,9.269999999999998,10,4,0,3,4,15,44,8407.0,0.12,0.0,+,3.52
7546,201408262,E312370,020,30.99000000000001,20,47.734097641400005,-122.329114391,3,6,4,2.0,1.0,02,U,1,1,2,C,,Y,C,U,A,W,15.0,53.0,895.0,020,55.0,30.99000000000001,31.01,5,0,0,3,0,21,62,18250.0,0.13,114.59,+,0.9399999999999998
7547,201408263,E314154,090,4.259999999999999,90,47.5948821294,-122.3139430078,3,6,4,1.0,1.0,01,U,2,7,2,W,O,,W,U,P,W,17.0,51.0,763.0,090,60.0,4.09,4.5600000000000005,0,0,50,6,0,16,98,132307.0,22.7,3.61,-,0.12
7548,201408264,E313368,090,6.39,90,47.592090876899995,-122.3270612215,3,5,3,2.0,4.0,03,U,1,1,2,P,O,Y,P,U,P,W,17.0,51.0,763.0,090,60.0,6.38,6.41,0,6,100,6,10,12,71,146644.0,1.61,0.0,+,0.43
7549,201408265,E311784,090,6.66,90,47.6491717363,-122.32267773219999,2,28,5,1.0,1.0,01,U,1,1,2,W,P,,W,U,P,W,17.0,51.0,763.0,090,60.0,6.65,6.76,0,0,100,7,0,21,148,146644.0,5.89,0.0,+,3.23
7550,201408266,E313753,099,14.220000000000002,99,47.586754841499996,-122.32011527120001,3,5,3,2.0,1.0,02,U,1,1,2,,S,Y,C,U,A,W,17.0,53.0,1139.0,099,60.0,14.210000000000004,14.24,0,0,12,4,0,13,50,26336.0,0.29,0.0,-,1.61
7551,201408267,E313806,900,2.19,900,47.525751112600005,-122.29181878290001,3,5,3,2.0,6.0,03,U,1,1,2,,A,N,A,U,P,W,17.0,53.0,,900,50.0,2.15,2.25,0,0,4,4,8,10,40,29366.0,1.0700000000000005,0.0,+,6.62
7552,201408268,E313705,090,3.06,90,47.6596177388,-122.3225702276,3,7,5,1.0,1.0,01,U,1,1,2,W,O,,W,U,P,W,17.0,51.0,1140.0,090,60.0,2.34,3.14,0,0,40,6,0,17,100,132500.0,38.69,0.0,+,0.0
7553,201408269,E313706,005,163.06,5,47.71694325,-122.3247607569,3,5,3,2.0,4.0,03,U,1,1,2,P,O,,P,U,P,W,17.0,51.0,1140.0,005,60.0,163.02,163.1,30,2,30,6,9,11,66,178113.0,5.2,0.0,+,3.5
7554,201408270,E313544,090,3.15,90,47.552645837700005,-122.3180133516,3,7,5,1.0,1.0,01,U,1,1,2,W,O,,W,U,P,W,17.0,51.0,763.0,090,60.0,3.14,3.6800000000000006,0,0,40,6,0,17,100,132500.0,26.12,0.0,+,0.0
7555,201408271,E313709,523,0.74,523,47.649038427600004,-122.3045585559,3,5,3,2.0,1.0,03,U,1,1,2,C,,Y,C,U,A,W,17.0,53.0,1140.0,523,,0.69,0.75,10,0,0,4,0,11,44,26613.0,0.58,0.0,,0.0
7556,201408272,E314252,090,0.9200000000000002,90,47.694208962,-122.344564674,3,7,5,1.0,1.0,01,U,2,6,1,P,O,,P,U,P,W,17.0,51.0,1140.0,090,60.0,0.86,0.94,0,10,50,8,10,14,108,119511.0,3.4900000000000007,6.55,+,4.0
7557,201408273,E314365,090,0.27,90,47.6422870765,-122.3468884554,3,7,5,1.0,4.0,01,U,1,1,2,W,O,Y,W,U,P,W,17.0,51.0,1140.0,090,40.0,0.27,0.29,0,0,50,4,0,21,84,44071.0,0.32,19.420000000000005,+,4.6
7558,201408274,E314602,005,168.58,5,47.6171669729,-122.34385670629999,3,6,4,1.0,1.0,02,U,2,5,2,C,O,Y,C,U,P,W,17.0,51.0,1140.0,005,60.0,168.4,168.62,30,0,10,8,0,15,116,187653.0,15.07,0.75,+,2.28
7559,201408275,E314603,005,164.06,5,47.545729109700005,-122.3064583145,3,7,5,1.0,1.0,01,U,1,1,2,W,O,,W,U,P,W,17.0,51.0,1140.0,005,60.0,164.04,164.1,30,0,30,5,0,14,72,231850.0,5.08,0.0,+,3.69
7560,201408276,E315183,005,159.41,5,47.6395654663,-122.34587385709999,3,5,3,1.0,1.0,01,U,2,7,2,A,S,,A,U,P,W,17.0,51.0,1140.0,005,60.0,159.35,159.73,30,10,50,8,10,12,92,196988.0,27.32,0.25,+,1.15
7561,201408277,E314605,005,169.32,5,47.7020515551,-122.30194009270001,3,6,4,1.0,1.0,02,U,1,1,3,,P,,W,U,P,W,17.0,51.0,1140.0,005,60.0,169.24,169.33,30,0,20,8,0,14,108,170468.0,5.6000000000000005,0.25,+,0.72
7562,201408278,E314607,005,173.46,5,47.542772994799996,-122.3053852717,3,6,4,1.0,1.0,02,U,1,1,2,,A,Y,A,U,P,W,17.0,51.0,1140.0,005,60.0,173.21,173.57,30,0,7,8,10,12,96,208385.0,27.38,2.0,+,2.84
7563,201408280,3501568,513,0.34,513,47.5319098998,-122.2952555457,3,6,4,2.0,1.0,02,U,2,7,2,C,,Y,C,U,A,W,17.0,53.0,1140.0,513,,0.33,0.34,0,0,0,4,0,18,70,62788.0,0.23000000000000004,0.0,,0.0
7564,201408281,3587284,099,31.45,99,47.6976750629,-122.3297892501,3,6,4,2.0,1.0,03,U,1,1,3,,A,Y,C,U,A,W,17.0,53.0,1140.0,099,40.0,31.45,31.51,10,0,10,6,0,10,60,33092.0,0.72,0.0,+,0.0
7565,201408282,3583610,099,27.86,99,47.7063178457,-122.32965271409999,3,5,3,2.0,4.0,03,U,2,7,2,,P,Y,C,U,A,W,17.0,52.0,1140.0,099,40.0,27.85,27.89,10,0,4,6,0,12,72,62776.0,0.9200000000000002,1.8400000000000003,-,0.43
7566,201408283,3583609,099,26.06,99,47.5553782198,-122.3194185036,3,5,3,2.0,1.0,03,U,1,1,2,C,P,Y,C,U,P,W,17.0,52.0,1140.0,099,40.0,25.83,26.18,10,0,4,4,0,13,50,42999.0,5.49,0.0,-,1.94
7567,201408285,3583996,099,27.64,99,47.6283875849,-122.3283655145,3,5,3,2.0,1.0,03,U,1,1,2,,A,Y,C,U,A,W,17.0,52.0,1140.0,099,40.0,27.63,27.64,10,0,4,6,0,12,72,62776.0,0.23000000000000004,1.0,-,0.43
7568,201408286,3587260,522,1.96,522,47.7339710405,-122.3127810834,3,1,6,1.0,4.0,01,U,1,1,2,A,,Y,C,U,A,W,17.0,53.0,1140.0,522,35.0,1.95,2.06,0,8,0,4,0,12,48,33564.0,1.35,4.0,-,4.04
7569,201408287,E312860,005,160.77,5,47.5900769807,-122.2940137227,3,7,5,1.0,6.0,01,U,1,1,1,A,S,,P,U,P,W,17.0,51.0,1140.0,005,60.0,160.77,160.8,30,10,100,8,9,12,92,196988.0,2.16,0.25,-,3.8
7570,201408288,E312650,005,166.44,5,47.6966455746,-122.3290543037,3,5,3,2.0,4.0,03,U,2,7,2,A,S,,A,U,P,W,17.0,51.0,1140.0,005,60.0,166.42000000000004,166.45000000000005,30,6,10,8,12,13,105,190801.0,2.09,1.0,+,1.67
7571,201408289,E312660,005,159.86000000000004,5,47.76351644100001,-121.96251459540001,3,7,5,1.0,1.0,01,U,1,1,2,A,S,,A,U,P,W,17.0,51.0,1140.0,005,60.0,159.77,160.13,30,10,100,8,10,12,92,196988.0,25.88,0.0,+,3.0
7572,201408290,E312617,005,172.07,5,47.2101690064,-122.0268413958,3,5,3,2.0,4.0,03,U,1,1,1,A,S,,A,U,P,W,17.0,51.0,1140.0,005,60.0,171.96,172.34,30,10,20,6,10,12,72,173539.0,24.07,0.0,-,0.96
7573,201408291,E312619,005,172.65,5,47.1991716687,-121.9923768825,3,5,3,7.0,4.0,03,U,1,1,2,,A,Y,A,U,P,W,17.0,51.0,1140.0,005,60.0,172.58,172.82,30,0,30,8,12,12,96,182679.0,16.0,0.0,+,2.3599999999999994
7574,201408292,E312621,005,161.85,5,47.7588521469,-122.1637799779,3,6,4,1.0,4.0,01,U,1,1,2,P,S,Y,P,U,P,W,17.0,51.0,1140.0,005,60.0,161.83000000000004,161.88,30,10,30,8,9,11,88,184660.0,3.37,0.75,+,2.41
7575,201408294,E312340,005,167.12,5,47.3993788579,-122.2276733834,3,5,3,2.0,4.0,03,U,1,1,2,A,S,,A,U,P,W,17.0,51.0,1140.0,005,60.0,167.1,167.18,30,6,10,8,12,14,108,188984.0,5.52,3.0,-,3.03
7576,201408295,E312341,523,1.5,523,47.3725462608,-122.2039096075,3,5,3,2.0,4.0,03,U,2,7,2,C,,Y,C,U,A,W,17.0,53.0,1140.0,523,,1.5,1.55,10,0,0,4,0,14,54,29046.0,0.53,0.0,,0.0
7577,201408296,E312337,090,2.0,90,47.3867079916,-122.24741631479999,3,5,3,1.0,6.0,03,U,1,1,2,W,O,,W,U,P,W,17.0,51.0,1140.0,090,60.0,1.86,2.0,0,0,40,6,0,15,91,119511.0,6.11,0.0,+,0.9
7579,201408297,E312338,005,171.99,5,47.4158147295,-122.1970322541,3,6,4,1.0,1.0,01,U,1,1,2,A,S,,A,U,P,W,17.0,51.0,1140.0,005,60.0,171.96,172.34,30,10,20,6,10,12,72,173539.0,24.07,0.5,-,0.96
7580,201408298,E313369,203,16.990000000000006,203,47.3580278781,-122.1280922502,3,5,3,7.0,6.0,03,R,1,1,2,A,,,A,R,A,W,17.0,44.0,,203,,16.59,17.08,15,4,0,2,4,11,22,9565.0,1.71,4.0,+,0.0
7581,201408299,E312253,164,12.44,164,47.388503479300006,-122.24824604930001,3,5,3,2.0,1.0,03,U,1,1,2,A,,,A,U,A,W,17.0,54.0,,164,,11.94,12.44,0,4,0,2,4,11,22,10046.0,1.83,0.0,+,0.6
7582,201408300,E312256,410,15.45,410,47.3789732106,-122.24465010290001,3,5,3,2.0,3.0,03,U,2,6,2,A,,Y,A,U,A,W,17.0,53.0,410.0,410,40.0,15.45,15.470000000000004,10,8,0,2,8,12,24,9219.0,0.07000000000000002,8.0,+,0.41
7583,201408302,E312276,005,149.12,5,47.377561567700006,-122.27162794270001,3,5,3,2.0,4.0,03,U,1,1,2,A,S,Y,A,U,P,W,17.0,51.0,615.0,005,60.0,148.98,149.15,30,3,77,8,10,12,92,194826.0,12.09,0.0,+,0.48
7584,201408304,E312306,516,7.54,516,47.3741463516,-122.2024042538,3,5,3,2.0,4.0,03,U,1,1,3,C,,,C,U,A,W,17.0,53.0,615.0,516,,7.53,7.560000000000001,5,0,0,4,0,12,48,28245.0,0.31,0.0,+,0.1
7585,201408305,E312308,181,0.61,181,47.385517352,-122.247398789,3,5,3,2.0,1.0,03,U,1,1,2,C,,,C,U,A,W,17.0,53.0,615.0,181,,0.55,0.61,0,0,0,4,0,16,64,24774.0,0.54,0.0,-,0.08
7586,201408306,E312309,515,3.09,515,47.363918970200004,-122.29473077040001,3,5,3,2.0,1.0,03,U,2,7,3,C,,Y,C,U,A,W,17.0,54.0,615.0,515,,3.09,3.16,0,0,0,4,0,15,59,29054.0,0.74,0.0,+,0.4699999999999999
7588,201408307,E312312,516,11.39,516,47.3668453359,-122.24447028899999,3,6,4,2.0,1.0,03,U,1,1,2,C,,,C,U,A,W,17.0,53.0,615.0,516,,11.36,11.4,5,0,0,4,0,12,48,28327.0,0.4100000000000001,0.0,+,4.61
7589,201408308,E312317,181,0.74,181,47.3725537663,-122.2064697129,3,6,4,2.0,2.0,03,U,1,1,2,C,,,C,U,A,W,17.0,53.0,615.0,181,,0.69,0.74,0,0,0,4,0,15,58,30500.0,0.56,0.0,-,0.08
7590,201408309,3347092,167,21.0,167,47.3693627459,-122.19349945329999,3,4,2,1.0,1.0,02,U,1,0,3,,A,,A,U,A,W,17.0,52.0,615.0,167,60.0,20.96,21.1,10,0,20,4,10,12,48,95956.0,4.9,0.52,+,2.01
