CASENO,DRV_SEX,DRV_AGE,drassess,spdlimit,surf_typ,contrib1,contrib2,intox,stolen,vehcond1,vehcond2,vehcond3,com_body,cdplaccd,vehno
201442612,2.0,50.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442613,1.0,46.0,,,2.0,23,51,4.0,,12,0,0,,,1
201442613,1.0,61.0,,55.0,2.0,52,0,4.0,,12,0,0,,,2
201442613,,,,,,0,0,,,0,0,0,,,3
201442614,1.0,21.0,,45.0,2.0,4,0,4.0,,12,0,0,,,1
201442614,1.0,36.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201442616,2.0,63.0,,35.0,2.0,19,5,4.0,,12,0,0,,,1
201442616,1.0,50.0,,35.0,2.0,52,0,4.0,,12,0,0,,,2
201442617,2.0,28.0,8.0,60.0,2.0,1,2,1.0,,12,0,0,,,1
201442617,,,,,,0,0,,,0,0,0,,,2
201442618,1.0,40.0,,40.0,2.0,23,7,4.0,,12,0,0,,,1
201442618,2.0,66.0,,,2.0,18,0,4.0,,12,0,0,,,2
201442618,2.0,30.0,,,2.0,18,0,4.0,,12,0,0,,,3
201442619,1.0,43.0,,50.0,2.0,4,0,4.0,,12,0,0,,,1
201442620,1.0,23.0,,40.0,2.0,7,0,4.0,,12,0,0,,,1
201442620,1.0,67.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201442622,,,,35.0,2.0,51,0,9.0,,12,0,0,,,1
201442622,,,,,2.0,0,0,,,0,0,0,,,2
201442623,,,,60.0,2.0,51,0,9.0,,12,0,0,,,1
201442623,1.0,62.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442624,1.0,28.0,,50.0,2.0,23,4,4.0,,12,0,0,,,1
201442624,2.0,24.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201442625,2.0,21.0,,50.0,2.0,18,0,4.0,,12,0,0,,,1
201442625,1.0,69.0,,25.0,2.0,5,0,4.0,,12,0,0,,,2
201442626,1.0,23.0,,25.0,1.0,22,0,4.0,,12,0,0,,,1
201442626,,,,,1.0,0,0,,,0,0,0,,,2
201442627,1.0,59.0,,50.0,2.0,23,0,4.0,,12,0,0,,,1
201442628,1.0,28.0,,50.0,2.0,16,0,4.0,,11,0,0,,,1
201442631,2.0,34.0,,55.0,2.0,4,0,4.0,,12,0,0,,,1
201442631,,,,,,0,0,,,0,0,0,,,2
201442632,1.0,28.0,,60.0,1.0,7,23,4.0,,12,0,0,,,1
201442632,2.0,59.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442633,2.0,92.0,,60.0,2.0,7,0,4.0,,12,0,0,,,1
201442633,2.0,69.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442634,1.0,28.0,,35.0,2.0,17,20,4.0,,12,0,0,,,1
201442634,2.0,42.0,,35.0,2.0,17,0,4.0,,12,0,0,,,2
201442635,1.0,22.0,,55.0,2.0,18,0,4.0,,12,0,0,,,1
201442636,1.0,37.0,,50.0,2.0,18,0,4.0,,12,0,0,,,1
201442637,1.0,43.0,,50.0,2.0,18,0,4.0,,12,0,0,,,1
201442638,2.0,73.0,,40.0,2.0,20,0,4.0,,12,0,0,,,1
201442638,1.0,79.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201442640,2.0,20.0,,35.0,2.0,7,0,4.0,,12,0,0,,,1
201442640,2.0,51.0,,35.0,2.0,52,0,4.0,,12,0,0,,,2
201442641,1.0,62.0,,,2.0,17,0,4.0,,12,0,0,5.0,F,1
201442642,1.0,21.0,,60.0,2.0,7,0,4.0,,12,0,0,,,1
201442642,1.0,31.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442643,1.0,29.0,,45.0,2.0,5,0,4.0,,12,0,0,,,1
201442643,1.0,46.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201442644,1.0,44.0,,35.0,2.0,51,7,4.0,,12,0,0,,,1
201442644,2.0,52.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201442645,,,,30.0,2.0,5,0,9.0,,12,0,0,,,1
201442645,1.0,47.0,,30.0,2.0,18,0,4.0,,12,0,0,,,2
201442647,1.0,53.0,,40.0,2.0,7,23,4.0,,12,0,0,,,1
201442647,2.0,61.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201442649,2.0,62.0,,35.0,2.0,10,0,4.0,,12,0,0,,,1
201442649,1.0,55.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201442650,,,,45.0,2.0,17,0,9.0,,12,0,0,,,1
201442650,2.0,34.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201442651,1.0,26.0,,,2.0,1,23,1.0,,12,0,0,,,1
201442651,1.0,64.0,,,2.0,18,0,4.0,,12,0,0,,,2
201442652,1.0,54.0,,,1.0,1,0,1.0,,12,0,0,,,1
201442652,1.0,40.0,,,1.0,18,0,4.0,,12,0,0,,,2
201442653,2.0,18.0,,45.0,2.0,7,0,4.0,,12,0,0,,,1
201442653,1.0,48.0,,45.0,2.0,5,0,4.0,,12,0,0,,,2
201442654,1.0,52.0,,,1.0,23,0,4.0,,12,0,0,,,1
201442654,2.0,56.0,,,1.0,18,0,4.0,,12,0,0,,,2
201442655,2.0,26.0,,60.0,2.0,7,0,2.0,,12,0,0,,,1
201442655,2.0,33.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442656,2.0,24.0,,35.0,2.0,5,0,4.0,,12,0,0,,,1
201442656,2.0,20.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201442657,2.0,74.0,,45.0,2.0,10,0,4.0,,12,0,0,,,1
201442657,1.0,28.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201442658,2.0,81.0,,35.0,2.0,5,0,4.0,,12,0,0,,,1
201442658,2.0,39.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201442658,1.0,29.0,,25.0,2.0,18,0,4.0,,12,0,0,,,3
201442659,,,,,2.0,17,0,9.0,,12,0,0,,,1
201442659,2.0,41.0,,,2.0,18,0,4.0,,12,0,0,,,2
201442660,1.0,37.0,,35.0,2.0,7,0,4.0,,12,0,0,,,1
201442660,2.0,33.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201442661,1.0,53.0,,55.0,2.0,16,0,4.0,,11,0,0,,,1
201442661,1.0,18.0,,55.0,2.0,18,0,4.0,,12,0,0,,,2
201442662,1.0,23.0,,55.0,2.0,1,23,1.0,,12,0,0,,,1
201442663,2.0,57.0,,35.0,2.0,5,0,4.0,,12,0,0,,,1
201442663,1.0,22.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442664,1.0,52.0,,35.0,1.0,17,0,4.0,,12,0,0,,,1
201442664,2.0,56.0,,35.0,1.0,17,0,4.0,,12,0,0,,,2
201442665,1.0,21.0,,60.0,1.0,18,0,4.0,,12,0,0,,,1
201442665,2.0,86.0,,60.0,1.0,23,7,4.0,,12,0,0,,,2
201442666,,,,,2.0,51,0,9.0,,12,0,0,,,1
201442666,2.0,22.0,,,2.0,18,0,4.0,,12,0,0,,,2
201442667,1.0,55.0,,35.0,2.0,7,0,4.0,,12,0,0,,,1
201442667,1.0,41.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201442668,1.0,56.0,,25.0,2.0,5,0,4.0,,12,0,0,,,1
201442668,2.0,77.0,,25.0,2.0,18,0,4.0,,12,0,0,,,2
201442669,1.0,19.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201442669,1.0,64.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442670,1.0,42.0,,60.0,2.0,1,0,1.0,,12,0,0,,,1
201442670,1.0,22.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442672,1.0,17.0,,60.0,2.0,23,4,4.0,,5,0,0,,,1
201442672,,,,,,0,0,,,0,0,0,,,2
201442674,1.0,32.0,,60.0,1.0,23,4,4.0,,12,0,0,,,1
201442674,1.0,41.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442675,1.0,21.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201442675,1.0,55.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442676,1.0,20.0,,60.0,2.0,32,0,4.0,,12,0,0,,,1
201442676,,,,,,0,0,,,0,0,0,,,2
201442677,,,,60.0,2.0,5,0,9.0,,12,0,0,,,1
201442677,1.0,37.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442678,1.0,45.0,,60.0,2.0,5,0,4.0,,12,0,0,,,1
201442678,1.0,59.0,,60.0,2.0,5,0,4.0,,12,0,0,,,2
201442679,1.0,41.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201442679,1.0,47.0,,60.0,2.0,4,7,4.0,,12,0,0,,,2
201442680,1.0,28.0,,60.0,2.0,17,0,4.0,,12,0,0,,,1
201442680,2.0,21.0,,60.0,2.0,52,0,4.0,,12,0,0,,,2
201442681,2.0,64.0,,35.0,2.0,23,7,4.0,,12,0,0,,,1
201442681,1.0,25.0,,,2.0,18,0,4.0,,12,0,0,,,2
201442681,1.0,64.0,,,2.0,18,0,4.0,,12,0,0,,,3
201442682,1.0,49.0,,70.0,1.0,7,0,4.0,,12,0,0,,,1
201442682,1.0,31.0,,70.0,1.0,52,0,4.0,,12,0,0,,,2
201442683,2.0,25.0,,60.0,2.0,23,4,4.0,,12,0,0,,,1
201442683,1.0,36.0,,,2.0,18,0,4.0,,12,0,0,,,2
201442684,2.0,18.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201442684,2.0,17.0,,60.0,2.0,52,0,4.0,,12,0,0,,,2
201442686,1.0,67.0,,70.0,2.0,18,0,4.0,,12,0,0,,,1
201442687,2.0,36.0,,70.0,2.0,1,4,1.0,,12,0,0,,,1
201442687,,,,,,0,0,,,0,0,0,,,2
201442689,1.0,18.0,,30.0,2.0,5,0,4.0,,12,0,0,,,1
201442689,1.0,45.0,,30.0,2.0,18,0,4.0,,12,0,0,,,2
201442690,2.0,50.0,,25.0,2.0,18,0,4.0,,12,0,0,,,1
201442690,,,,,2.0,17,0,9.0,,12,0,0,,,2
201442691,1.0,22.0,,35.0,2.0,16,24,4.0,,4,0,0,,,1
201442692,1.0,20.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201442692,2.0,51.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442693,1.0,60.0,,60.0,1.0,17,0,4.0,,12,0,0,,,1
201442693,2.0,45.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442694,2.0,24.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201442694,2.0,20.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442695,2.0,23.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201442695,2.0,67.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442696,1.0,34.0,,70.0,2.0,52,0,4.0,,12,0,0,,,1
201442696,1.0,24.0,,70.0,2.0,5,0,4.0,,12,0,0,,,2
201442696,1.0,47.0,9.0,70.0,2.0,1,0,1.0,,12,0,0,,,3
201442698,1.0,59.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201442698,1.0,33.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442700,2.0,24.0,,60.0,1.0,23,4,4.0,,12,0,0,,,1
201442700,,,,,,0,0,,,0,0,0,,,2
201442701,2.0,68.0,,45.0,2.0,18,0,4.0,,12,0,0,,,1
201442702,1.0,67.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201442703,2.0,18.0,,55.0,1.0,14,0,4.0,,12,0,0,,,1
201442704,2.0,38.0,,60.0,1.0,4,8,4.0,,12,0,0,,,1
201442704,,,,,,0,0,,,0,0,0,,,2
201442705,1.0,25.0,,60.0,1.0,18,0,4.0,,12,0,0,,,1
201442706,2.0,77.0,,45.0,2.0,32,0,4.0,,12,0,0,,,1
201442706,,,,,,0,0,,,0,0,0,,,2
201442707,1.0,44.0,,65.0,2.0,4,0,4.0,,12,0,0,,,1
201442708,2.0,51.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201442709,1.0,26.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201442709,2.0,20.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442710,2.0,19.0,,35.0,1.0,16,51,4.0,,1,0,0,,,1
201442710,2.0,18.0,,35.0,1.0,16,0,4.0,,10,0,0,,,2
201442711,2.0,21.0,,,2.0,18,0,4.0,,12,0,0,,,1
201442711,2.0,20.0,,,2.0,11,23,4.0,,12,0,0,,,2
201442712,1.0,19.0,,35.0,2.0,5,0,4.0,,12,0,0,,,1
201442712,1.0,55.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201442713,1.0,16.0,,50.0,2.0,10,0,4.0,,12,0,0,,,1
201442713,,,,,,0,0,,,0,0,0,,,2
201442716,1.0,34.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201442716,1.0,67.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201442717,1.0,48.0,0.0,35.0,2.0,7,0,4.0,,12,0,0,,,1
201442717,1.0,59.0,0.0,35.0,2.0,52,0,4.0,,12,0,0,,,2
201442718,1.0,68.0,,25.0,2.0,23,0,4.0,,12,0,0,,,1
201442718,2.0,40.0,,,2.0,18,0,4.0,,12,0,0,,,2
201442719,2.0,40.0,,35.0,2.0,1,0,1.0,,12,0,0,,,1
201442719,2.0,48.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201442720,1.0,39.0,,40.0,2.0,5,0,4.0,,12,0,0,,,1
201442720,1.0,78.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201442721,,,,70.0,1.0,17,0,9.0,,12,0,0,,,1
201442721,,,,,,0,0,,,0,0,0,,,2
201442722,1.0,44.0,,35.0,2.0,5,0,4.0,,12,0,0,,,1
201442722,1.0,31.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201442723,2.0,48.0,,35.0,2.0,5,0,4.0,,12,0,0,,,1
201442723,2.0,56.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201442724,,39.0,,50.0,2.0,23,0,4.0,,12,0,0,,,1
201442724,2.0,45.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201442725,1.0,20.0,,30.0,2.0,5,0,4.0,,12,0,0,,,1
201442725,2.0,23.0,,30.0,2.0,18,0,4.0,,12,0,0,,,2
201442726,2.0,44.0,,,1.0,4,0,4.0,,12,0,0,,,1
201442726,,,,,,0,0,,,0,0,0,,,2
201442727,1.0,37.0,,70.0,1.0,4,0,4.0,,12,0,0,,,1
201442727,1.0,53.0,,,,18,0,,,0,0,0,,,2
201442727,1.0,57.0,,,,18,0,,,0,0,0,,,3
201442728,1.0,18.0,,60.0,2.0,23,50,4.0,,12,0,0,,,1
201442728,,,,,,0,0,,,0,0,0,,,2
201442729,,18.0,,70.0,1.0,23,4,4.0,,12,0,0,,,1
201442729,,,,,,0,0,,,0,0,0,,,2
201442729,2.0,20.0,,70.0,1.0,23,4,4.0,,12,0,0,,,3
201442730,1.0,21.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201442730,,,,,,0,0,,,0,0,0,,,2
201442731,,32.0,,45.0,2.0,17,4,9.0,,12,0,0,,,1
201442731,2.0,24.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201442732,2.0,31.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201442732,1.0,63.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442732,2.0,20.0,,60.0,2.0,18,0,4.0,,12,0,0,,,3
201442733,1.0,29.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201442733,,,,,,0,0,,,0,0,0,,,2
201442734,1.0,17.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201442734,,,,,,0,0,,,0,0,0,,,2
201442735,2.0,78.0,,50.0,1.0,17,0,4.0,,12,0,0,,,1
201442735,2.0,27.0,,50.0,1.0,23,7,4.0,,12,0,0,,,2
201442735,2.0,43.0,,50.0,1.0,23,7,4.0,,12,0,0,,,3
201442736,2.0,39.0,,,2.0,23,0,4.0,,12,0,0,,,1
201442736,2.0,71.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201442741,1.0,21.0,,60.0,2.0,14,0,4.0,,12,0,0,,,1
201442741,,,,,,0,0,,,0,0,0,,,2
201442742,2.0,22.0,,50.0,2.0,23,7,4.0,,12,0,0,,,1
201442742,1.0,22.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201442742,1.0,26.0,,50.0,2.0,18,0,4.0,,12,0,0,,,3
201442749,1.0,62.0,,65.0,2.0,4,0,4.0,,12,0,0,,,1
201442750,1.0,19.0,,60.0,2.0,16,4,4.0,,4,0,0,,,1
201442750,1.0,38.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442751,1.0,48.0,,70.0,2.0,4,0,4.0,,12,0,0,,,1
201442751,,,,,,0,0,,,0,0,0,,,2
201442752,2.0,80.0,,,2.0,5,0,4.0,,12,0,0,,,1
201442752,1.0,37.0,,25.0,2.0,18,0,4.0,,12,0,0,,,2
201442753,2.0,20.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201442753,,,,,,0,0,,,0,0,0,,,2
201442754,1.0,30.0,,60.0,2.0,18,0,9.0,,12,0,0,,,1
201442755,2.0,25.0,,55.0,2.0,4,5,4.0,,12,0,0,,,1
201442755,,,,,,0,0,,,0,0,0,,,2
201442756,1.0,,,25.0,2.0,17,0,9.0,,12,0,0,,,1
201442756,,,,,2.0,0,0,,,0,0,0,,,2
201442757,2.0,31.0,,30.0,2.0,23,5,4.0,,12,0,0,,,1
201442757,2.0,55.0,,30.0,2.0,18,0,4.0,,12,0,0,,,2
201442758,1.0,24.0,,55.0,2.0,5,0,4.0,,12,0,0,,,1
201442758,1.0,22.0,,55.0,2.0,18,0,4.0,,12,0,0,,,2
201442758,1.0,39.0,,55.0,2.0,18,0,4.0,,12,0,0,,,3
201442759,2.0,76.0,,50.0,2.0,5,0,4.0,,12,0,0,,,1
201442759,2.0,67.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201442760,,,,30.0,2.0,18,0,9.0,,12,0,0,,,1
201442764,1.0,69.0,,45.0,2.0,5,0,4.0,,12,0,0,,,1
201442764,1.0,61.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201442764,1.0,48.0,,50.0,2.0,18,0,4.0,,12,0,0,,,3
201442765,1.0,46.0,,70.0,2.0,1,0,1.0,,12,0,0,,,1
201442765,,,,,,0,0,,,0,0,0,,,2
201442766,1.0,45.0,,35.0,1.0,23,4,4.0,,12,0,0,,,1
201442766,1.0,50.0,,35.0,1.0,18,0,4.0,,12,0,0,,,2
201442767,1.0,28.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201442767,2.0,39.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442768,1.0,45.0,,60.0,1.0,17,7,4.0,,12,0,0,,,1
201442768,2.0,22.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442771,2.0,28.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201442771,1.0,36.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442772,1.0,54.0,,60.0,1.0,5,0,4.0,,12,0,0,,,1
201442772,1.0,46.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442773,2.0,67.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201442773,1.0,64.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442773,2.0,32.0,,60.0,1.0,17,0,4.0,,12,0,0,,,3
201442774,1.0,43.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201442774,2.0,24.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442775,1.0,36.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201442775,2.0,63.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442776,1.0,64.0,7.0,,2.0,1,2,1.0,,12,0,0,,,1
201442776,,,,,,0,0,,,0,0,0,,,2
201442777,1.0,35.0,,60.0,2.0,23,4,4.0,,12,0,0,,,1
201442777,1.0,39.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442778,1.0,33.0,,60.0,2.0,52,0,4.0,,12,0,0,,,1
201442778,1.0,58.0,,60.0,2.0,7,0,4.0,,12,0,0,,,2
201442778,2.0,54.0,,60.0,2.0,7,0,4.0,,12,0,0,,,3
201442779,2.0,45.0,,60.0,2.0,23,4,4.0,,12,0,0,,,1
201442779,2.0,24.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442779,1.0,23.0,,60.0,2.0,18,0,4.0,,12,0,0,,,3
201442780,2.0,24.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201442780,2.0,21.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442781,1.0,54.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201442781,1.0,37.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442781,1.0,25.0,,60.0,1.0,18,0,4.0,,12,0,0,,,3
201442782,1.0,52.0,,50.0,6.0,17,0,9.0,,12,0,0,,,1
201442783,1.0,48.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201442783,,,,,,0,0,,,0,0,0,,,2
201442784,1.0,36.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201442784,,29.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442785,1.0,39.0,,60.0,1.0,17,0,4.0,,12,0,0,,,1
201442785,2.0,38.0,,60.0,1.0,17,0,4.0,,12,0,0,,,2
201442785,,,,,,0,0,,,0,0,0,,,3
201442786,,,,60.0,1.0,17,0,9.0,,12,0,0,,,1
201442786,1.0,38.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442787,2.0,18.0,,60.0,2.0,17,23,4.0,,12,0,0,,,1
201442787,2.0,28.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442787,2.0,51.0,,60.0,2.0,18,0,4.0,,12,0,0,,,3
201442788,1.0,30.0,,60.0,2.0,23,7,4.0,,12,0,0,,,1
201442788,2.0,60.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442790,2.0,25.0,,60.0,1.0,4,5,4.0,,12,0,0,,,1
201442790,1.0,23.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442791,1.0,19.0,,60.0,2.0,4,0,4.0,,12,0,0,,,1
201442791,1.0,50.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442791,,,,,,0,0,,,0,0,0,,,3
201442792,1.0,83.0,,60.0,1.0,23,0,4.0,,12,0,0,,,1
201442792,2.0,27.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442794,1.0,30.0,,35.0,2.0,23,4,4.0,,12,0,0,,,1
201442794,2.0,47.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201442795,1.0,24.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201442795,1.0,28.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442797,1.0,41.0,,60.0,1.0,18,0,4.0,,12,0,0,,,1
201442797,,,,60.0,1.0,5,0,9.0,,12,0,0,,,2
201442798,1.0,24.0,,45.0,6.0,4,0,4.0,,12,0,0,,,1
201442798,,,,,,0,0,,,0,0,0,,,2
201442800,2.0,22.0,,60.0,1.0,17,0,4.0,,12,0,0,,,1
201442800,,,,,,0,0,,,0,0,0,,,2
201442801,2.0,36.0,,60.0,1.0,23,4,4.0,,12,0,0,,,1
201442801,2.0,36.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442802,1.0,56.0,,60.0,1.0,17,0,4.0,,12,0,0,,,1
201442802,,,,,,0,0,,,0,0,0,,,2
201442803,2.0,20.0,,40.0,2.0,23,0,4.0,,12,0,0,,,1
201442803,2.0,65.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201442804,1.0,32.0,,35.0,1.0,14,0,4.0,,12,0,0,,,1
201442804,,,,,,0,0,,,0,0,0,,,2
201442805,2.0,45.0,,60.0,2.0,52,0,4.0,,12,0,0,,,1
201442807,1.0,30.0,,,2.0,22,0,4.0,,12,0,0,,,1
201442807,,,,,2.0,0,0,,,0,0,0,,,2
201442808,1.0,23.0,,50.0,2.0,11,0,4.0,,12,0,0,,,1
201442808,2.0,49.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201442809,1.0,56.0,,60.0,1.0,23,0,4.0,,12,0,0,,,1
201442809,1.0,63.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442810,1.0,23.0,,60.0,2.0,7,0,4.0,,12,0,0,,,1
201442810,2.0,36.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442811,2.0,58.0,,35.0,2.0,7,0,4.0,,12,0,0,,,1
201442811,2.0,36.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201442812,2.0,29.0,,,2.0,17,0,4.0,,12,0,0,,,1
201442812,1.0,31.0,,,2.0,18,0,4.0,,12,0,0,,,2
201442814,1.0,21.0,,,2.0,11,0,4.0,,12,0,0,,,1
201442814,1.0,51.0,,,2.0,18,0,4.0,,12,0,0,,,2
201442815,1.0,35.0,,30.0,2.0,17,0,9.0,,12,0,0,,,1
201442815,,,,,,0,0,,,0,0,0,,,2
201442815,2.0,46.0,,30.0,2.0,18,0,4.0,,12,0,0,,,3
201442816,,,,35.0,2.0,17,0,9.0,,12,0,0,,,1
201442816,2.0,39.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201442817,2.0,37.0,,35.0,2.0,23,0,4.0,,12,0,0,,,1
201442817,1.0,60.0,,,2.0,18,0,4.0,,12,0,0,,,2
201442818,1.0,59.0,,45.0,2.0,23,0,4.0,,12,0,0,,,1
201442818,2.0,22.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201442819,2.0,49.0,,35.0,2.0,23,4,9.0,,12,0,0,,,1
201442819,2.0,27.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201442820,2.0,18.0,,40.0,2.0,16,4,4.0,,4,0,0,,,1
201442820,2.0,23.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201442821,1.0,22.0,,35.0,2.0,23,5,4.0,,12,0,0,,,1
201442821,1.0,62.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201442822,1.0,31.0,,60.0,2.0,7,0,4.0,,12,0,0,,,1
201442822,1.0,57.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442823,1.0,61.0,,60.0,1.0,17,0,4.0,,12,0,0,,,1
201442823,1.0,60.0,,60.0,1.0,17,0,4.0,,12,0,0,,,2
201442824,1.0,23.0,,,2.0,4,0,4.0,,12,0,0,,,1
201442824,1.0,27.0,,,2.0,18,0,4.0,,12,0,0,,,2
201442824,2.0,49.0,,,2.0,18,0,4.0,,12,0,0,,,3
201442825,1.0,53.0,,60.0,2.0,17,23,4.0,,12,0,0,,,1
201442825,1.0,19.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201442826,1.0,33.0,,60.0,1.0,16,0,4.0,,8,0,0,,,1
201442826,1.0,69.0,,60.0,1.0,52,0,4.0,,12,0,0,,,2
201442827,1.0,19.0,,60.0,2.0,23,4,4.0,,12,0,0,,,1
201442827,,,,,,0,0,,,0,0,0,,,2
201442828,1.0,38.0,,60.0,1.0,23,4,4.0,,12,0,0,,,1
201442828,1.0,62.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201442828,1.0,41.0,,60.0,1.0,18,0,4.0,,12,0,0,,,3
201442829,,,,60.0,1.0,17,0,9.0,,12,0,0,,,1
201442829,1.0,47.0,,60.0,1.0,52,0,4.0,,12,0,0,,,2
201442830,2.0,52.0,,60.0,2.0,23,4,4.0,,12,0,0,,,1
201442830,2.0,25.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
